
Connected to:db04.nmdb.eu

		 back&reset 	 back 					 log 	prev step	zoom left	zoom center	zoom right	zoomout	next step	

 see the log fileconditions & information to use data
 ______________________________________________________________________________________ 
| Data retrieved via NMDB are the property of the individual data providers.These data |
| are free for non commercial use to within the restrictions imposed by the providers. |
| If you use such data for your research or applications,please acknowledge the origin |
| by a sentence like 'We acknowledge the NMDB database (www.nmdb.eu) founded under the |
| European Union's FP7 programme (contract no. 213007), and the PIs of individual neu- |
| tron monitors for providing data.'                                                   |
|______________________________________________________________________________________|

                       KERG    OULU    APTY    NRLK    TXBY    FSMT    INVK    MCMU    NAIN    PWNK    THUL    SOPB    SOPO    TERA
2012-03-06 00:35:00;216.853;101.877;169.320;125.000;101.067;208.400;189.870;270.850;215.490;209.300;122.150;147.580;295.710;111.290
2012-03-06 00:36:00;218.728;104.251;173.840;124.000; 98.533;209.720;186.600;264.570;213.630;208.150;122.700;149.930;297.310;113.672
2012-03-06 00:37:00;221.405;102.831;164.250;127.000; 99.067;218.320;193.490;269.720;207.730;212.750;121.200;147.410;292.030;114.353
2012-03-06 00:38:00;216.010;103.170;171.710;124.000; 94.267;210.100;188.530;265.430;212.530;202.360;116.260;145.320;296.500;113.785
2012-03-06 00:39:00;220.157;100.867;172.780;128.000; 97.867;214.080;188.470;259.230;214.460;203.420;122.560;146.250;296.960;114.807
2012-03-06 00:40:00;216.415;102.443;168.270;128.000; 97.600;211.840;189.790;264.000;210.630;205.350;120.630;149.300;291.670;112.081
2012-03-06 00:41:00;216.010;101.051;169.600;128.000; 97.867;211.160;187.420;270.300;210.810;201.450;121.080;146.220;297.580;113.897
2012-03-06 00:42:00;215.792;106.650;176.340;126.000;100.800;213.760;192.640;269.660;213.720;214.000;121.160;146.360;296.740;114.125
2012-03-06 00:43:00;217.039;103.384;173.810;124.000; 95.733;210.280;184.790;260.420;211.780;206.380;120.470;146.870;293.840;115.829
2012-03-06 00:44:00;221.629;102.875;166.350;124.000; 97.733;213.480;187.560;269.660;207.140;210.920;123.570;148.080;296.120;114.125
2012-03-06 00:45:00;220.558;101.192;174.650;128.000;101.200;210.840;184.690;266.530;213.990;205.880;119.480;147.820;298.390;116.169
2012-03-06 00:46:00;214.951;105.412;171.820;125.000; 98.800;216.160;188.470;272.000;212.300;204.420;124.240;146.600;295.060;115.829
2012-03-06 00:47:00;217.039;102.804;168.330;125.000; 98.267;213.660;188.850;268.210;209.530;214.420;123.230;146.610;297.460;115.944
2012-03-06 00:48:00;213.921;103.220;172.510;121.000;102.133;207.910;186.090;266.270;217.960;219.310;122.860;143.510;295.300;112.874
2012-03-06 00:49:00;217.663;103.594;171.970;129.000;100.667;212.070;187.610;270.000;212.480;211.690;118.680;145.900;296.420;111.851
2012-03-06 00:50:00;212.459;105.219;171.110;120.000; 96.933;209.700;194.290;269.820;211.160;205.230;121.120;146.120;299.320;111.741
2012-03-06 00:51:00;216.601;102.625;171.490;126.000;100.000;211.500;195.200;273.590;209.980;212.910;120.280;149.110;296.780;114.238
2012-03-06 00:52:00;215.356;104.355;173.120;123.000; 98.000;213.420;188.320;270.760;215.330;208.230;120.770;146.670;292.460;113.215
2012-03-06 00:53:00;219.713;102.879;175.190;125.000;101.867;212.470;192.970;275.200;208.570;212.990;119.590;147.810;299.270;111.851
2012-03-06 00:54:00;220.558;104.695;169.760;128.000; 98.267;208.220;187.570;271.300;206.990;211.170;122.260;146.900;299.280;113.215
2012-03-06 00:55:00;218.689;104.215;170.610;123.000;101.200;210.920;195.150;275.140;207.240;209.320;120.440;146.570;299.870;112.533
2012-03-06 00:56:00;219.713;107.514;172.420;121.000;100.267;212.490;190.800;270.340;208.520;209.130;119.490;146.810;291.210;110.828
2012-03-06 00:57:00;213.705;101.889;172.760;128.000; 96.533;213.840;192.370;269.160;208.270;207.640;118.770;146.440;297.090;114.125
2012-03-06 00:58:00;217.443;103.937;168.710;131.000; 95.333;210.780;191.520;267.460;209.610;204.420;118.060;148.430;297.370;115.147
2012-03-06 00:59:00;221.804;105.554;169.250;131.000;101.067;212.940;194.530;264.660;217.050;220.970;120.900;144.940;297.290;114.921
2012-03-06 01:00:00;213.297;103.562;166.540;126.000; 99.467;212.570;191.550;262.000;209.970;214.180;123.760;147.460;297.690;113.103
2012-03-06 01:01:00;219.935;104.748;167.790;126.000; 96.400;214.990;193.200;265.410;207.470;213.960;121.810;146.710;292.910;115.944
2012-03-06 01:02:00;213.489;106.147;172.830;132.000; 98.400;209.240;192.250;270.660;209.690;208.780;120.650;146.120;301.830;116.510
2012-03-06 01:03:00;217.224;101.704;170.960;130.000; 99.467;210.870;189.680;269.660;212.400;212.490;121.600;147.170;299.390;113.556
